sigma,dprime_analytic,dprime_empirical,h0_bottleneck,h0_bottleneck_ci_low,h0_bottleneck_ci_high,h0_total_persistence_delta,h0_total_persistence_delta_ci_low,h0_total_persistence_delta_ci_high,h0_max_persistence_delta,h0_max_persistence_delta_ci_low,h0_max_persistence_delta_ci_high,h0_persistence_entropy_delta,h0_persistence_entropy_delta_ci_low,h0_persistence_entropy_delta_ci_high,h0_n_persistent_delta,h0_n_persistent_delta_ci_low,h0_n_persistent_delta_ci_high,h0_landscape_l2_delta,h0_landscape_l2_delta_ci_low,h0_landscape_l2_delta_ci_high,h1_bottleneck,h1_bottleneck_ci_low,h1_bottleneck_ci_high,h1_total_persistence_delta,h1_total_persistence_delta_ci_low,h1_total_persistence_delta_ci_high,h1_max_persistence_delta,h1_max_persistence_delta_ci_low,h1_max_persistence_delta_ci_high,h1_persistence_entropy_delta,h1_persistence_entropy_delta_ci_low,h1_persistence_entropy_delta_ci_high,h1_n_persistent_delta,h1_n_persistent_delta_ci_low,h1_n_persistent_delta_ci_high,h1_landscape_l2_delta,h1_landscape_l2_delta_ci_low,h1_landscape_l2_delta_ci_high
8.252154910888384,1.073933942131185,1.0946336722405372,0.6480610175528578,0.57922207990937,0.7125311351163418,-0.07923641562922512,-0.31064131293209984,0.1554747108065754,-0.005815742847567362,-0.017430697471130914,1.1191048088221578e-13,-1.5642848891994632e-05,-4.276985689517787e-05,1.4000280131264136e-05,-0.0625,-0.25,0.125,0.011825279740392602,-0.013651502084076571,0.03682544872795164,0.6154181378736245,0.5662301883536328,0.6746800811442701,-0.030195417082495624,-0.33986355574188565,0.25755535000492386,0.007823138879414326,-6.28894875331909e-06,0.023476982083015373,1.4794256284755836e-05,-4.222719362910465e-06,3.6888701124473945e-05,0.0625,-0.4703124999999999,0.5328124999999986,-0.019406635524021,-0.038011141494305,-0.0016869539039637727
8.62562360953933,1.0274351925959924,0.9939737722439256,0.5728758802085632,0.5281532030542797,0.6192437652561158,-0.30765501381029026,-0.6019212679863017,-0.010416025925300727,3.720587778088813e-06,-6.6835037453083505e-06,1.580521247756539e-05,2.2047277072279048e-05,-4.27051055005706e-06,4.919553507811008e-05,0.0,-0.25,0.25,-0.02601565112962234,-0.06371043804149198,0.006930116658409075,0.6967995815044701,0.6366695481349468,0.7674760556349347,-0.3703337999336327,-0.7845787623621163,-0.02345667742655456,-0.0001795135721098795,-0.0006757297419749064,0.00019776085424658694,5.118113826918513e-06,-8.8553059603369e-06,2.0103957979231136e-05,0.3125,0.125,0.5625,-0.02279996789759764,-0.046302876597005674,0.0013645508183529357
9.015994422895853,0.9829497267680323,1.038784492760411,0.6094938336541134,0.531579211109011,0.6934996198114838,-0.34387846979814185,-0.7297233755792405,0.014341644010337936,0.0016793526393203972,-4.480681159435562e-08,0.004743179934374042,-1.0748444888575293e-06,-3.000134009139427e-05,2.5458238976218398e-05,-0.1875,-0.625,0.125,-0.012631527504019857,-0.05167430314926573,0.027343400882128742,0.6936582702754197,0.6194538372082162,0.7726726501329825,-0.39196722267570294,-0.8338748627719098,0.08507125404693136,0.009805993466855956,7.539042241599958e-08,0.02941716412821125,6.9595178620596165e-06,-6.562884906077815e-06,2.1336451090783742e-05,0.1875,-0.0625,0.4078124999999986,-0.034949192338338264,-0.06464858598766891,-0.007106416824787784
9.424032291855417,0.9403903743185036,1.0009977387552849,0.5968130230901321,0.5431211464550155,0.6557976147976747,-0.07200337994186157,-0.5234199276656454,0.3578757712100778,-3.3702202730800934e-06,-2.9563535280563433e-05,1.7936521136074912e-05,-2.008908354889094e-05,-4.3628532928824405e-05,1.4682755827027865e-06,-0.25,-0.4375,-0.0625,0.012835853947272824,-0.016281011459589934,0.04145816005188969,0.783888785007095,0.7162353156575805,0.8504445932550734,-0.23898470784502024,-0.6760731427571386,0.1915682158712683,0.009040325081989042,-2.0654810073406073e-08,0.027120206299153682,-1.2219741103269843e-05,-2.2891785254519627e-05,-2.032974876330092e-06,0.0,-0.25,0.25,0.002507032093696182,-0.02038245065584974,0.03091799847931556
9.850536776331317,0.8996737391836019,0.9050296568813991,0.621780817753626,0.5613164120945754,0.682717736983836,-0.3808993371580982,-0.6787938868435675,-0.08177598156695472,1.1586280625586198e-05,-3.2825922049450893e-07,3.6202213638747375e-05,2.675011272657013e-06,-2.612785478622037e-05,3.0266547983483214e-05,0.0625,0.0,0.1875,-0.037131868479669095,-0.05965930677663298,-0.014793310768154915,0.6840377364846834,0.6039868810087043,0.7572496351931342,-0.17017024513006618,-0.5204317407960218,0.19208723700292005,1.6371082267596648e-10,-6.186678946917821e-10,1.3283480981840512e-09,1.6885306384328835e-05,8.767128243609978e-06,2.678585186121767e-05,0.1875,-0.1875,0.5,-0.04259129128124073,-0.0717074353763378,-0.011532474908385385
10.29634362200936,0.8607200361479471,0.8729385643360497,0.6246283280251334,0.57244764057018,0.6832998300370776,0.06326036501695853,-0.4754561910827476,0.5526653352781349,-0.0061266541995856905,-0.0183798898836263,1.7936021667885882e-09,-1.905020904074961e-05,-4.63202833292764e-05,8.117395567890093e-06,0.0,-0.2828124999999999,0.25,0.03496557987091364,0.00011540662436839744,0.07603553009383023,0.6612895668197953,0.5743353088726143,0.7576924604966271,-0.09143385348829725,-0.5652680539430037,0.48660722002105083,-0.0018226704946520123,-0.00549512619424033,2.7436834287475343e-05,-9.541608839536142e-06,-2.333736051536861e-05,1.3863104158448569e-06,0.25,-0.0625,0.5953124999999986,0.011121911037449195,-0.03213027609957262,0.04926372800370338
10.76232639801142,0.8234529345035553,0.7985596670896221,0.7113176789972784,0.6434913690309324,0.782084344826606,-0.18494728351402046,-0.5298282233163547,0.20245797251686204,-0.0027663044554748772,-0.007481767996406108,5.755984542662451e-05,-7.121969906931369e-06,-2.6823905108344648e-05,1.310874485205003e-05,-0.1875,-0.4375,0.0625,0.0014873587790518172,-0.03931239249379974,0.04317607423473164,0.6288883205914028,0.5873854251147803,0.6711388116734842,0.024742895467852577,-0.3183267694191841,0.34530451373551024,0.023175713009274013,-1.1660528098644816e-11,0.06952713903680321,-7.091879162812731e-06,-2.287377784089828e-05,7.755757353158915e-06,0.0625,-0.125,0.25,0.01707045594179135,-0.012870204597745882,0.045152107089532295
11.249398208674913,0.787799408478001,0.8303553108859804,0.6262281066929765,0.5737089726512851,0.6893091014648141,-0.1871530405012436,-0.5911151856631477,0.2275720035979873,-0.00658837754763697,-0.02229988366038328,0.0023089689704036908,-3.422072083869576e-06,-2.041565709595822e-05,1.6025040450438887e-05,0.125,0.0,0.3125,-0.020281053413967243,-0.061330708675400025,0.02361368127390299,0.7123513278055074,0.6503259801029581,0.7769030360599707,0.06927585843232009,-0.437050292680658,0.5602875193447059,-0.004234651730636418,-0.012727676978335845,2.3722149678140346e-05,1.3506181240630077e-06,-9.00679449365449e-06,1.2484832025215492e-05,-0.1875,-0.4375,0.0,-0.012642071892024376,-0.054134937665567054,0.024126619556038696
11.758513482802481,0.7536895941386784,0.7899581855134368,0.7164014122616865,0.6534061211344163,0.7820907291234523,-0.5497766365820098,-1.052478164760339,-0.022013686459365564,-0.00192188715122521,-0.006673924583820034,0.00090826312649811,-9.448836741254851e-06,-3.296308884785104e-05,1.2333725849764105e-05,0.0625,0.0,0.1875,-0.043140974051361525,-0.0991360771642567,0.010532555270894195,0.7503306038764628,0.696098422392496,0.8196058697761428,-0.29642216750198713,-0.8383030300757355,0.30671711567154025,-1.1536278403667666e-06,-4.212385353452586e-06,7.517214330898802e-07,-1.0387187913685203e-06,-8.205348458130423e-06,7.596396870619691e-06,0.0,-0.3125,0.2828124999999986,-0.02436433197634358,-0.05957922722614199,0.013018352408473176
12.290669843887937,0.7210566524927626,0.7232979655156024,0.6538818719550661,0.5897429635664255,0.727541246824283,-0.25360053900681123,-0.5214221760256464,-0.019822861170246155,-0.02307952471443775,-0.06292642704402057,0.006947031912791601,-1.3206267017285e-05,-3.297960362349805e-05,8.341018775058485e-06,-0.0625,-0.1875,0.0,0.0005583219817353324,-0.047872149516207864,0.04620429611551803,0.762225412820043,0.7233845876223447,0.8076137511932484,-0.23069907183707983,-0.590675307180095,0.13511415975535776,0.004483710023211351,-0.00017432915109694136,0.01371262375119997,9.56522622608258e-06,6.183052241454103e-07,1.8944837419573854e-05,-0.125,-0.375,0.125,-0.028775036309525603,-0.06336171063324159,0.013124670416288701
12.84691006498324,0.6898366385146125,0.6824369193098206,0.7057233148996817,0.6356658054658427,0.7727921335281814,0.06015342554815106,-0.3319089633231897,0.43969642132051373,4.582436465083717e-05,-2.5811564947475497e-05,0.00017618421552088038,3.0840955219657573e-06,-1.2054446312789735e-05,1.8419105809176756e-05,0.0625,0.0,0.1875,0.0035357566000087104,-0.048476068412377414,0.04845578517473575,0.7345362637965387,0.6672622219490211,0.8003724070897953,-0.0014174935781738895,-0.3710182988915335,0.37729702866149617,0.01311624303735659,-1.5417530335404273e-06,0.035214727906505955,6.3056807932948544e-06,-7.929548879714865e-06,1.7181925027258395e-05,0.0625,-0.125,0.25,-0.022720015531433546,-0.06877011215213287,0.020641738212909284
13.428324112037103,0.6599683758439725,0.6567983711477247,0.7633847754988994,0.7039112725304951,0.8232125657542942,-0.2577394540212481,-0.579580676357699,0.09053653273983847,0.00025852645748081216,-7.904787935331115e-14,0.0007753464711174662,-2.2755822004005832e-05,-4.1211037103454365e-05,-3.944924882186287e-06,-0.0625,-0.375,0.1875,0.018871837005967507,-0.021939400513963744,0.0626314430041063,0.7595452900101922,0.7028608188125597,0.8148930566329382,-0.4404108544040355,-0.8279977633829049,-0.030454643241296632,0.012012557860853423,-1.598397058897305e-05,0.03604428802510713,-2.977310030183311e-06,-1.3044887494589874e-05,6.981103561730363e-06,-0.4375,-0.75,-0.15468750000000142,-0.033618133268078054,-0.06823851214042839,0.0003890079455892458
14.036051279709202,0.631393336909438,0.6557528896342989,0.7608570284101305,0.6958371175962543,0.8242659888077815,0.029107437734182895,-0.3812889088044755,0.4858528028780027,0.00010040202858085934,-0.02265787430534336,0.027215161980658653,8.497458340028796e-06,-8.169929747452175e-06,2.6721701650264654e-05,0.0625,-0.1875,0.3453124999999986,-0.01731651958807845,-0.06613892771344485,0.031174597161447437,0.7610434750240519,0.7103172522141185,0.8191446225896309,0.07181152383282097,-0.35783738679830324,0.5407720835625238,0.011118222902901653,1.5389013276911889e-06,0.03266603075680541,1.637824549316491e-07,-7.96831268199405e-06,8.33849600819225e-06,-0.3125,-0.5625,-0.125,0.013344152329239023,-0.028706982524968082,0.05749495197184585
14.671282423845177,0.6040555282422871,0.5949209643069325,0.7717349970015205,0.7297521319609824,0.8111010233465272,0.11296715697108084,-0.186440651107813,0.43444051440628184,-0.0019150457694068201,-0.007270721665578672,0.0015264288028096983,3.750636017207931e-06,-1.027633000301592e-05,1.618940287727438e-05,0.0,-0.1875,0.1875,-0.004140610144496293,-0.03483819780030384,0.027617982305483218,0.7996270764324331,0.7498204249624973,0.8490159981717783,-0.12321619116164584,-0.49780044044166516,0.3249086002012743,0.007375144572453696,-0.00020395346935402346,0.02235439487382599,-1.0282264439887001e-06,-9.649069903376606e-06,7.342530866882855e-06,0.0625,-0.25,0.4375,0.00500585937862752,-0.030318445740640597,0.04147671087057851
15.33526229498699,0.5779013807559461,0.5813027482896563,0.7706860742681538,0.7086518092264715,0.8382069428619149,-0.035958744793106234,-0.3560097989988719,0.29354259330183935,-0.018832376306300525,-0.05227607062489564,-3.907321577401036e-10,1.8362631341584112e-06,-1.150231770140203e-05,1.7277705841703405e-05,-0.0625,-0.1875,0.0,-0.0050851003384906335,-0.051844123494909765,0.044979319481700065,0.7769837346648932,0.7110315760098184,0.8457625751348318,-0.08918994311898132,-0.45443585859895846,0.3649627060348503,-0.025673350618934165,-0.07700532277791088,-1.954453676678016e-08,3.7033101417671688e-06,-4.713320528959564e-06,1.2376758943369314e-05,-0.125,-0.4375,0.125,-0.022020238907344947,-0.05761611988249555,0.01192596788887242
16.029291977491233,0.5528796447760899,0.5460864190776684,0.7707025604053803,0.7100318211476069,0.8345493297963913,-0.059495424607121095,-0.5580595154321373,0.3780191387773015,0.0005227395017897152,-9.334456766207922e-07,0.0015354614338901063,-2.5138508520372582e-06,-1.6220285683653245e-05,1.0528108646744299e-05,-0.0625,-0.25,0.125,-0.02151597574358277,-0.059773395391555795,0.025564979825266523,0.7562435506282078,0.7173201555579779,0.7968600208633713,0.12199691894738862,-0.3490007412786326,0.7178202131231841,0.00013007613901061532,7.18784412101494e-07,0.00034130282660205236,-4.697478895865359e-07,-8.584837080317931e-06,8.29633448064526e-06,0.0625,0.0,0.1875,0.005749523632630371,-0.04115693200419272,0.05088373373688597
16.754731439034888,0.5289412896156853,0.5497987232430345,0.7857134125947661,0.7429959510626835,0.8320902141447817,-0.17816863343364275,-0.5214602971789191,0.17237062034313896,0.0010655390466149939,-1.730545216127588e-07,0.0031816041108819306,2.274037962934905e-06,-1.146155719397024e-05,1.5006229990681407e-05,0.0,-0.1875,0.1875,-0.024667936579902516,-0.0765921818576544,0.024269937931092733,0.8242959117773851,0.7751303949428886,0.87260790589655,0.007267503915954876,-0.4783009325318744,0.42954113798818966,-3.537492299088285e-07,-1.832229686193898e-06,7.705519085909885e-07,-4.5346397609113964e-07,-8.983816483949802e-06,7.518275986473363e-06,0.125,0.0,0.3125,0.028252759672483307,-0.019512159118458428,0.07501151708334992
17.513002195504342,0.5060394074981936,0.505990130154619,0.8087581047913992,0.7582362629438193,0.8613075744699291,0.3469413034013087,-0.033936874828174264,0.6933284594766461,2.3626276934862744e-08,-4.1969409481090736e-07,5.044668122122781e-07,3.445710703209315e-06,-1.1181172264736194e-05,1.8732326203260692e-05,0.0,-0.1875,0.1875,0.013867673248796564,-0.048681093047884615,0.060223978476134477,0.8363235696218335,0.7864134934226328,0.8823634999030849,0.21078448957086948,-0.1095685444207902,0.5641062213477311,0.008978854860931307,-0.002490741821246756,0.029391669244243655,1.0826034654298766e-06,-9.333276278913894e-06,8.957721922342453e-06,0.0625,-0.1578124999999999,0.25,-0.0066731143718783414,-0.05152867896620776,0.043058086996283496
18.30559009648961,0.4841291216406655,0.4953790027484084,0.7955081859505814,0.7397948368081843,0.8503885646980563,0.1612649703729403,-0.13314028882003298,0.4742313476010678,0.0003460925825162775,-0.002477694721482737,0.003845463335327359,-7.940943307194193e-06,-2.3963226140912007e-05,7.175373062512354e-06,0.0,0.0,0.0,0.02037083023736841,-0.016587207158712047,0.050614020907860886,0.8575756521576523,0.820549921378435,0.8964669307619678,0.3743087975767594,0.05358706551591013,0.7294620664575514,0.00026956004876232953,-3.0139789893746105e-05,0.0008414922954036896,7.961044987403465e-06,-1.4084643562714548e-06,1.8070493832844647e-05,0.0,-0.1875,0.1875,-0.005237808881147998,-0.039211828611445655,0.03368612601215268
19.1340482368419,0.4631674983166192,0.4241202013821206,0.7857252141417306,0.7286601828469857,0.8357990023877166,-0.38987787662927076,-0.9332543406087893,0.17137331329283234,-0.01695686732944157,-0.04656376573791217,-0.0002652119078436543,7.802647896404391e-06,-7.996980641042373e-06,2.4088400775984506e-05,-0.1875,-0.5,0.0,-0.028178543567364045,-0.08166729752033745,0.025500740396804368,0.8751636409683501,0.8299781473618024,0.9183220790674324,-0.2726073227540837,-0.9417960857166235,0.2691203116952578,-0.03505730269416496,-0.10033324111788837,-4.2995462528061524e-07,1.6759343019479012e-06,-3.7256153281262084e-06,7.567177391801238e-06,-0.0625,-0.1875,0.0,-0.04602571202241279,-0.10345153507024918,0.020217970717789753
20.0,0.443113462726379,0.421556263514811,0.8368760775402553,0.7804595862404647,0.8819201920501522,-0.416174209607334,-0.7689132973239226,-0.01883671500100405,-0.057120698806311765,-0.17136209767908728,1.4734187203657712e-09,1.2638689379673718e-05,7.785511159250082e-07,2.491215651089506e-05,0.0625,0.0,0.1875,-0.0960770830285469,-0.17344134391841734,-0.03399381005016197,0.8818976414877875,0.8329394013190455,0.9290385372361825,-0.4000024355118512,-0.963661454442024,0.12519637467762532,-0.00806808557360128,-0.024159693671955074,-7.300826609935029e-13,4.546359594237437e-06,-6.628531966659801e-07,8.848606178255002e-06,-0.0625,-0.1875,0.0,-0.033555295937333085,-0.08738889360893083,0.020558494965673885
